ImagePath,X0,X1,Y0,Y1,Class
000010010262.jpg,803,907,350,458,DO NOT ENTER
000007975340.jpg,29,47,481,515,DO NOT ENTER
000008000380.jpg,18,43,413,468,DO NOT ENTER
000003505495.jpg,548,571,340,413,DO NOT ENTER
000003745491.jpg,488,616,385,518,DO NOT ENTER
000004345089.jpg,621,730,382,499,DO NOT ENTER
000004740286.jpg,725,829,361,466,DO NOT ENTER
000006040423.jpg,632,739,300,411,DO NOT ENTER
000003000418.jpg,627,746,367,490,DO NOT ENTER
000002305515.jpg,17,69,380,447,DO NOT ENTER
000019150038.jpg,55,82,492,517,DO NOT ENTER
000000445248.jpg,1165,1285,234,364,DO NOT ENTER
000000485003.jpg,927,1060,282,421,DO NOT ENTER
000004665768.jpg,717,802,430,520,DO NOT ENTER
000016610766.jpg,531,627,422,517,DO NOT ENTER
000017305218.jpg,632,730,332,431,DO NOT ENTER
000018545256.jpg,743,829,372,466,DO NOT ENTER
000019800130.jpg,483,587,312,423,DO NOT ENTER
000020735499.jpg,654,734,383,466,DO NOT ENTER
000005085568.jpg,1260,1330,397,466,DO NOT ENTER
000004485144.jpg,891,1011,334,457,DO NOT ENTER
000005080071.jpg,472,563,353,447,DO NOT ENTER
000005225138.jpg,370,456,332,428,DO NOT ENTER
000005790383.jpg,654,753,331,433,DO NOT ENTER
000005300459.jpg,63,129,457,520,DO NOT ENTER
000006200006.jpg,569,725,60,264,DO NOT ENTER
000006225317.jpg,426,496,307,382,DO NOT ENTER
000000320268.jpg,1465,1519,500,568,DO NOT ENTER
000003680397.jpg,46,78,454,485,DO NOT ENTER
000022460060.jpg,91,113,466,529,DO NOT ENTER
000001565535.jpg,1286,1351,397,465,DO NOT ENTER
000002550575.jpg,1304,1368,414,483,DO NOT ENTER
000003220772.jpg,1401,1469,382,455,DO NOT ENTER
000004150290.jpg,1288,1347,406,475,DO NOT ENTER
000005945555.jpg,1259,1320,337,402,DO NOT ENTER
000006670032.jpg,1348,1413,416,488,DO NOT ENTER
000007520449.jpg,1334,1399,416,485,DO NOT ENTER
000008120132.jpg,1211,1278,397,475,DO NOT ENTER
000011580139.jpg,1381,1422,411,484,DO NOT ENTER
000012390559.jpg,1333,1393,415,484,DO NOT ENTER
000014065090.jpg,1272,1339,402,470,DO NOT ENTER
000001185674.jpg,629,711,380,463,DO NOT ENTER
000001560654.jpg,521,604,349,436,DO NOT ENTER
000001950691.jpg,629,700,352,433,DO NOT ENTER
000002545657.jpg,592,670,353,435,DO NOT ENTER
000004145401.jpg,634,715,344,429,DO NOT ENTER
000004705501.jpg,485,573,324,417,DO NOT ENTER
000005050420.jpg,479,571,310,408,DO NOT ENTER
000006665230.jpg,657,746,358,445,DO NOT ENTER
000007515629.jpg,631,711,370,457,DO NOT ENTER
000007860556.jpg,492,586,337,432,DO NOT ENTER
000008115335.jpg,534,626,355,447,DO NOT ENTER
000008330229.jpg,740,835,312,420,DO NOT ENTER
000009160070.jpg,480,574,323,424,DO NOT ENTER
000009885121.jpg,475,562,411,503,DO NOT ENTER
000009990166.jpg,639,719,362,447,DO NOT ENTER
000010430318.jpg,607,678,361,445,DO NOT ENTER
000010720123.jpg,688,785,358,451,DO NOT ENTER
000010750748.jpg,485,566,398,486,DO NOT ENTER
000011575410.jpg,462,562,323,415,DO NOT ENTER
000011880427.jpg,626,706,371,451,DO NOT ENTER
000012385786.jpg,546,631,343,430,DO NOT ENTER
000012990592.jpg,466,555,346,439,DO NOT ENTER
000013200482.jpg,575,651,370,448,DO NOT ENTER
000013475076.jpg,451,536,261,352,DO NOT ENTER
000013635521.jpg,503,601,322,420,DO NOT ENTER
000013810595.jpg,598,670,365,448,DO NOT ENTER
000014340598.jpg,406,500,331,429,DO NOT ENTER
000014940374.jpg,426,513,347,438,DO NOT ENTER
000015150373.jpg,616,699,352,436,DO NOT ENTER
000015745351.jpg,527,649,275,408,DO NOT ENTER
000015895193.jpg,398,528,334,480,DO NOT ENTER
000011040708.jpg,1283,1368,322,422,DO NOT ENTER
000002145019.jpg,674,760,378,470,DO NOT ENTER
000002595088.jpg,557,654,340,442,DO NOT ENTER
000003245511.jpg,762,909,245,400,DO NOT ENTER
000003620127.jpg,616,708,344,438,DO NOT ENTER
000003330082.jpg,1255,1330,406,488,DO NOT ENTER
000001125698.jpg,782,871,323,421,DO NOT ENTER
000001235278.jpg,656,780,323,451,DO NOT ENTER
000001970498.jpg,755,850,335,436,DO NOT ENTER
000002030669.jpg,714,812,348,451,DO NOT ENTER
000002140179.jpg,769,847,348,455,DO NOT ENTER
000002285740.jpg,638,778,279,416,DO NOT ENTER
000002425509.jpg,704,786,407,507,DO NOT ENTER
000002525635.jpg,826,923,432,527,DO NOT ENTER
000003190307.jpg,849,954,285,396,DO NOT ENTER
000003325206.jpg,647,759,337,454,DO NOT ENTER
000003410363.jpg,515,587,366,438,DO NOT ENTER
000003780146.jpg,455,550,340,440,DO NOT ENTER
000000800585.jpg,5,61,422,473,DO NOT ENTER
000000625104.jpg,414,509,224,327,DO NOT ENTER
000029815393.jpg,555,668,370,484,DO NOT ENTER
000030290612.jpg,722,815,373,473,DO NOT ENTER
000002575388.jpg,95,177,367,447,DO NOT ENTER
000003560567.jpg,41,119,340,435,DO NOT ENTER
000003640465.jpg,91,163,398,487,DO NOT ENTER
000000875242.jpg,739,859,459,580,DO NOT ENTER
000002675522.jpg,553,623,336,423,DO NOT ENTER
000003625265.jpg,1010,1124,210,328,DO NOT ENTER
000003795043.jpg,775,853,292,382,DO NOT ENTER
000005255187.jpg,671,816,324,466,DO NOT ENTER
000030770074.jpg,651,745,376,478,DO NOT ENTER
000030930059.jpg,686,825,350,499,DO NOT ENTER
000031540419.jpg,715,812,366,465,DO NOT ENTER
000031165451.jpg,254,291,445,522,DO NOT ENTER
000012295452.jpg,1653,1694,376,508,DO NOT ENTER
000007150248.jpg,465,557,352,453,DO NOT ENTER
000007920068.jpg,652,771,341,468,DO NOT ENTER
000008520342.jpg,605,705,307,412,DO NOT ENTER
000009170208.jpg,533,643,296,410,DO NOT ENTER
000009400228.jpg,631,724,312,412,DO NOT ENTER
000009605530.jpg,683,811,296,438,DO NOT ENTER
000009870531.jpg,614,684,319,397,DO NOT ENTER
000010565579.jpg,529,608,319,404,DO NOT ENTER
000011940279.jpg,536,619,365,453,DO NOT ENTER
000009575103.jpg,1828,1843,412,479,DO NOT ENTER
000009595575.jpg,1793,1820,421,497,DO NOT ENTER
000002310460.jpg,404,551,274,425,DO NOT ENTER
000002340451.jpg,197,255,440,491,DO NOT ENTER
000004905440.jpg,1722,1753,423,519,DO NOT ENTER
000006225049.jpg,23,54,437,473,DO NOT ENTER
000000810146.jpg,679,790,339,450,DO NOT ENTER
000001620332.jpg,572,683,320,436,DO NOT ENTER
000002430321.jpg,729,826,340,442,DO NOT ENTER
000002765531.jpg,738,841,307,419,DO NOT ENTER
000003390203.jpg,514,622,323,435,DO NOT ENTER
000004350570.jpg,761,855,314,424,DO NOT ENTER
000005055702.jpg,733,819,358,449,DO NOT ENTER
000028765025.jpg,1742,1810,396,559,DO NOT ENTER
000028770023.jpg,1643,1676,426,548,DO NOT ENTER
000015765097.jpg,54,78,504,530,DO NOT ENTER
000027545303.jpg,709,843,252,388,DO NOT ENTER
000004745456.jpg,222,273,394,456,DO NOT ENTER
000000255010.jpg,758,851,281,383,DO NOT ENTER
000000275126.jpg,391,455,409,471,DO NOT ENTER
000001630426.jpg,703,798,387,482,DO NOT ENTER
000001825559.jpg,729,838,348,469,DO NOT ENTER
000008095480.jpg,27,73,400,444,DO NOT ENTER
000002745147.jpg,650,733,383,489,DO NOT ENTER
000002980447.jpg,813,901,347,449,DO NOT ENTER
000000815413.jpg,614,693,396,475,DO NOT ENTER
000001035406.jpg,478,582,328,440,DO NOT ENTER
000001370226.jpg,584,681,348,454,DO NOT ENTER
000002125511.jpg,627,703,356,459,DO NOT ENTER
000004815536.jpg,546,644,373,476,DO NOT ENTER
000005595547.jpg,667,772,353,460,DO NOT ENTER
000006440388.jpg,1781,1798,476,563,DO NOT ENTER
000007395439.jpg,539,717,268,448,DO NOT ENTER
000009215313.jpg,643,750,336,444,DO NOT ENTER
000001610083.jpg,51,81,491,519,DO NOT ENTER
000010840173.jpg,729,820,365,462,DO NOT ENTER
000011430679.jpg,728,817,366,456,DO NOT ENTER
000012250510.jpg,562,670,379,493,DO NOT ENTER
000002720112.jpg,79,92,464,497,DO NOT ENTER
000013185606.jpg,579,685,367,476,DO NOT ENTER
000014115409.jpg,502,608,347,459,DO NOT ENTER
000015080455.jpg,712,800,370,459,DO NOT ENTER
000009670029.jpg,16,52,464,500,DO NOT ENTER
000007505130.jpg,662,751,385,478,DO NOT ENTER
000008255489.jpg,656,779,341,462,DO NOT ENTER
000008785500.jpg,734,832,340,445,DO NOT ENTER
000009170312.jpg,704,793,385,479,DO NOT ENTER
000009580001.jpg,700,795,403,502,DO NOT ENTER
000010030265.jpg,582,679,362,466,DO NOT ENTER
000011025716.jpg,575,681,330,446,DO NOT ENTER
000015120348.jpg,49,93,442,487,DO NOT ENTER
000011805639.jpg,609,772,278,450,DO NOT ENTER
000012175722.jpg,667,767,329,432,DO NOT ENTER
000012845265.jpg,526,630,337,446,DO NOT ENTER
000013470059.jpg,619,710,376,475,DO NOT ENTER
000014055127.jpg,657,768,350,464,DO NOT ENTER
000014445698.jpg,722,808,395,489,DO NOT ENTER
000014715047.jpg,635,724,364,461,DO NOT ENTER
000015280644.jpg,719,815,327,422,DO NOT ENTER
000016045520.jpg,687,777,379,470,DO NOT ENTER
000000650665.jpg,721,812,348,442,DO NOT ENTER
000001235013.jpg,567,662,354,454,DO NOT ENTER
000001295772.jpg,624,722,352,452,DO NOT ENTER
000001840312.jpg,539,637,358,459,DO NOT ENTER
000017490236.jpg,605,721,339,456,DO NOT ENTER
000002975154.jpg,647,755,324,433,DO NOT ENTER
000003370317.jpg,521,625,453,554,DO NOT ENTER
000003875318.jpg,677,761,369,455,DO NOT ENTER
000021065012.jpg,578,692,334,452,DO NOT ENTER
000021305476.jpg,637,733,359,457,DO NOT ENTER
000021845480.jpg,471,586,378,486,DO NOT ENTER
000004825716.jpg,799,896,360,457,DO NOT ENTER
000005425545.jpg,685,789,384,499,DO NOT ENTER
000005940377.jpg,485,579,364,462,DO NOT ENTER
000006135664.jpg,479,584,379,486,DO NOT ENTER
000001120180.jpg,739,840,398,502,DO NOT ENTER
000000425188.jpg,610,741,245,376,DO NOT ENTER
000001035250.jpg,790,888,313,417,DO NOT ENTER
000001110549.jpg,667,773,297,407,DO NOT ENTER
000001855591.jpg,805,902,318,422,DO NOT ENTER
000001930555.jpg,733,836,314,425,DO NOT ENTER
000016905745.jpg,636,735,361,461,DO NOT ENTER
000001725711.jpg,726,839,312,429,DO NOT ENTER
000002665156.jpg,604,720,323,441,DO NOT ENTER
000003285214.jpg,585,709,279,411,DO NOT ENTER
000003870109.jpg,514,640,285,414,DO NOT ENTER
000004735734.jpg,628,724,338,438,DO NOT ENTER
000005310570.jpg,505,614,314,431,DO NOT ENTER
000005875625.jpg,641,740,316,429,DO NOT ENTER
000006795156.jpg,639,785,277,429,DO NOT ENTER
000006860763.jpg,494,563,392,469,DO NOT ENTER
000017775254.jpg,566,662,334,437,DO NOT ENTER
000006955303.jpg,615,749,384,504,DO NOT ENTER
000003225044.jpg,568,679,326,448,DO NOT ENTER
000018570665.jpg,540,615,340,442,DO NOT ENTER
000019525186.jpg,459,540,351,437,DO NOT ENTER
000020250580.jpg,575,678,343,445,DO NOT ENTER
000001560297.jpg,739,850,317,432,DO NOT ENTER
000001860776.jpg,671,778,321,439,DO NOT ENTER
000023455493.jpg,798,896,344,440,DO NOT ENTER
000002285088.jpg,611,781,219,418,DO NOT ENTER
000020840154.jpg,682,780,348,447,DO NOT ENTER
000020920025.jpg,703,793,345,439,DO NOT ENTER
000024295093.jpg,638,736,359,461,DO NOT ENTER
000024405479.jpg,666,768,347,451,DO NOT ENTER
000003835096.jpg,686,813,344,488,DO NOT ENTER
000021465114.jpg,697,849,285,445,DO NOT ENTER
000022325394.jpg,709,803,377,471,DO NOT ENTER
000022685543.jpg,663,776,292,414,DO NOT ENTER
000004270403.jpg,404,449,344,426,DO NOT ENTER
000023520375.jpg,547,620,438,513,DO NOT ENTER
000025760221.jpg,666,770,396,497,DO NOT ENTER
000004650154.jpg,1039,1173,202,340,DO NOT ENTER
000024085498.jpg,623,722,371,470,DO NOT ENTER
000026335209.jpg,664,759,372,478,DO NOT ENTER
000024605448.jpg,678,814,321,468,DO NOT ENTER
000024650317.jpg,480,580,280,396,DO NOT ENTER
000004885487.jpg,518,601,300,384,DO NOT ENTER
000028025637.jpg,762,854,376,470,DO NOT ENTER
000025310271.jpg,624,777,325,487,DO NOT ENTER
000029040324.jpg,558,685,278,406,DO NOT ENTER
000029690353.jpg,781,878,357,457,DO NOT ENTER
000004575556.jpg,734,835,358,457,DO NOT ENTER
000005290676.jpg,623,772,322,480,DO NOT ENTER
000030295606.jpg,784,895,345,459,DO NOT ENTER
000006195075.jpg,718,803,352,449,DO NOT ENTER
000007070763.jpg,644,750,333,443,DO NOT ENTER
000007860362.jpg,553,677,282,411,DO NOT ENTER
000008025590.jpg,723,820,364,465,DO NOT ENTER
000008595329.jpg,702,810,363,470,DO NOT ENTER
000008765668.jpg,652,749,360,463,DO NOT ENTER
000008950660.jpg,687,782,343,443,DO NOT ENTER
000002550135.jpg,639,738,349,454,DO NOT ENTER
000009670417.jpg,755,902,303,456,DO NOT ENTER
000010340249.jpg,548,660,318,429,DO NOT ENTER
000011060056.jpg,460,572,348,467,DO NOT ENTER
000011570024.jpg,641,739,327,433,DO NOT ENTER
000012515628.jpg,597,705,325,445,DO NOT ENTER
000012725433.jpg,643,753,336,447,DO NOT ENTER
000006835341.jpg,947,1048,305,423,DO NOT ENTER
000007440716.jpg,576,664,337,425,DO NOT ENTER
000014440489.jpg,514,673,323,488,DO NOT ENTER
000015435678.jpg,672,768,363,456,DO NOT ENTER
000016080004.jpg,698,794,354,464,DO NOT ENTER
000016200089.jpg,563,672,280,396,DO NOT ENTER
000016600586.jpg,534,644,343,461,DO NOT ENTER
000005295462.jpg,1425,1545,337,463,DO NOT ENTER
000009675227.jpg,1289,1391,330,446,DO NOT ENTER
000002850042.jpg,1104,1190,313,404,DO NOT ENTER
000003595084.jpg,1251,1332,311,405,DO NOT ENTER
000004265616.jpg,1205,1289,267,368,DO NOT ENTER
000007435673.jpg,1147,1245,329,437,DO NOT ENTER
000000555112.jpg,619,725,291,416,DO NOT ENTER
000002740378.jpg,536,701,266,455,DO NOT ENTER
000002760361.jpg,529,610,484,612,DO NOT ENTER
000002770463.jpg,493,573,472,609,DO NOT ENTER
000002810214.jpg,341,429,500,582,DO NOT ENTER
000009935151.jpg,1169,1280,224,337,DO NOT ENTER
000010335404.jpg,573,692,226,350,DO NOT ENTER
000000910315.jpg,434,510,430,510,DO NOT ENTER
000001105362.jpg,673,798,233,364,DO NOT ENTER
000010790280.jpg,527,650,171,299,DO NOT ENTER
000006470443.jpg,875,1010,182,321,DO NOT ENTER
000011240400.jpg,683,795,293,402,DO NOT ENTER
000004850534.jpg,534,618,429,513,DO NOT ENTER
000002000262.jpg,1159,1291,325,458,DO NOT ENTER
000008035322.jpg,31,104,398,467,DO NOT ENTER
000007345509.jpg,13,69,429,485,DO NOT ENTER
000005390170.jpg,46,64,475,511,DO NOT ENTER
000018495532.jpg,25,78,467,518,DO NOT ENTER
000018550298.jpg,57,109,391,441,DO NOT ENTER
000018835168.jpg,1050,1195,232,382,DO NOT ENTER
000019100382.jpg,1092,1239,236,393,DO NOT ENTER
000019225031.jpg,73,106,494,528,DO NOT ENTER
000005625313.jpg,50,79,414,445,DO NOT ENTER
000008735567.jpg,599,683,260,352,DO NOT ENTER
000002225109.jpg,962,1106,195,349,DO NOT ENTER
000020745140.jpg,936,1022,164,253,DO NOT ENTER
000020750672.jpg,363,441,165,233,DO NOT ENTER
000021075369.jpg,516,535,349,501,DO NOT ENTER
000011665549.jpg,1753,1838,425,526,DO NOT ENTER
000011655284.jpg,1597,1673,397,493,DO NOT ENTER
000021280043.jpg,22,52,389,414,DO NOT ENTER
000021305563.jpg,4,41,468,503,DO NOT ENTER
000006160165.jpg,47,80,468,502,DO NOT ENTER
000022315246.jpg,704,849,264,420,DO NOT ENTER
000005590190.jpg,382,450,234,298,DO NOT ENTER
000000770474.jpg,941,1095,216,377,DO NOT ENTER
000000460389.jpg,1018,1161,261,402,DO NOT ENTER
000023350088.jpg,746,863,165,283,DO NOT ENTER
000009175000.jpg,736,884,243,388,DO NOT ENTER
000009190240.jpg,655,760,318,420,DO NOT ENTER
000009720538.jpg,392,460,384,449,DO NOT ENTER
000007875159.jpg,1734,1837,405,521,DO NOT ENTER
000007930229.jpg,713,777,305,437,DO NOT ENTER
000023460248.jpg,508,575,399,468,DO NOT ENTER
000023460248.jpg,345,390,409,478,DO NOT ENTER
000003820446.jpg,1032,1121,372,464,DO NOT ENTER
000009765258.jpg,289,375,407,506,DO NOT ENTER
000002495140.jpg,1722,1793,565,718,DO NOT ENTER
000001025363.jpg,1735,1760,505,614,DO NOT ENTER
000001045098.jpg,655,799,262,408,DO NOT ENTER
000001060470.jpg,580,649,462,593,DO NOT ENTER
000001105417.jpg,573,648,498,571,DO NOT ENTER
000001610140.jpg,83,122,409,452,DO NOT ENTER
000001440458.jpg,700,845,291,436,DO NOT ENTER
000001165001.jpg,645,810,265,434,DO NOT ENTER
000002325082.jpg,30,113,434,513,DO NOT ENTER
000008700042.jpg,52,85,491,522,DO NOT ENTER
000017000199.jpg,66,112,474,525,DO NOT ENTER
000010680439.jpg,417,481,358,432,DO NOT ENTER
000014105052.jpg,1489,1553,349,418,DO NOT ENTER
000017135223.jpg,1174,1230,413,471,DO NOT ENTER
000019425247.jpg,577,651,461,534,DO NOT ENTER
000019420142.jpg,214,296,511,591,DO NOT ENTER
000019275245.jpg,73,168,495,586,DO NOT ENTER
000017400347.jpg,342,570,13,252,DO NOT ENTER
000004340304.jpg,22,46,487,519,DO NOT ENTER
000022105030.jpg,616,745,249,401,DO NOT ENTER
000022655173.jpg,544,653,308,424,DO NOT ENTER
000004200197.jpg,878,976,321,426,DO NOT ENTER
000004215350.jpg,1131,1218,388,479,DO NOT ENTER
000001255250.jpg,583,678,361,454,DO NOT ENTER
000000460146.jpg,772,856,203,296,DO NOT ENTER
000000675226.jpg,263,319,392,450,DO NOT ENTER
000000905060.jpg,1362,1464,190,305,DO NOT ENTER
000001785471.jpg,669,736,452,549,DO NOT ENTER
000001810404.jpg,374,459,462,542,DO NOT ENTER
000001680406.jpg,680,853,216,395,DO NOT ENTER
000001665202.jpg,489,567,404,485,DO NOT ENTER
000004770215.jpg,38,57,397,489,DO NOT ENTER
000005675017.jpg,643,726,301,379,DO NOT ENTER
000000925266.jpg,266,371,104,235,DO NOT ENTER
000005640344.jpg,1031,1178,235,381,DO NOT ENTER
000004740252.jpg,1150,1242,323,424,DO NOT ENTER
000000355191.jpg,749,864,324,440,DO NOT ENTER
000009590495.jpg,612,681,324,417,DO NOT ENTER
000000465244.jpg,1138,1277,266,410,DO NOT ENTER
000005655009.jpg,944,1001,377,440,DO NOT ENTER
000016180051.jpg,1043,1157,400,587,DO NOT ENTER
000016170140.jpg,1708,1733,462,542,DO NOT ENTER
000002770110.jpg,61,118,405,480,DO NOT ENTER
000012595713.jpg,170,259,381,465,DO NOT ENTER
000014760266.jpg,652,740,391,491,DO NOT ENTER
000014585411.jpg,735,830,283,384,DO NOT ENTER
000014255519.jpg,581,700,245,370,DO NOT ENTER
000013955435.jpg,870,970,283,390,DO NOT ENTER
000013560152.jpg,666,766,267,375,DO NOT ENTER
000004325124.jpg,37,81,429,472,DO NOT ENTER
000007820233.jpg,745,835,404,497,DO NOT ENTER
000004790156.jpg,1724,1798,449,540,DO NOT ENTER
000007345508.jpg,764,870,290,403,DO NOT ENTER
000008035321.jpg,554,619,346,422,DO NOT ENTER
000008095215.jpg,565,652,312,397,DO NOT ENTER
000000290171.jpg,40,132,431,516,DO NOT ENTER
000000455044.jpg,921,1027,278,383,DO NOT ENTER
000000485484.jpg,782,916,235,369,DO NOT ENTER
000001300273.jpg,590,696,304,413,DO NOT ENTER
000002295109.jpg,657,758,316,416,DO NOT ENTER
000003280713.jpg,534,687,208,376,DO NOT ENTER
000000905583.jpg,1031,1205,248,426,DO NOT ENTER
000004185403.jpg,559,654,335,435,DO NOT ENTER
000005090726.jpg,552,671,275,392,DO NOT ENTER
000005955364.jpg,432,528,347,447,DO NOT ENTER
000006830813.jpg,630,707,223,305,DO NOT ENTER
000007670740.jpg,467,557,174,272,DO NOT ENTER
000014865590.jpg,559,665,362,469,DO NOT ENTER
000024815368.jpg,715,807,352,447,DO NOT ENTER
000015610525.jpg,644,744,328,426,DO NOT ENTER
000001395692.jpg,735,826,380,471,DO NOT ENTER
000016360672.jpg,696,780,337,421,DO NOT ENTER
000025835709.jpg,758,853,350,444,DO NOT ENTER
000016375110.jpg,37,63,492,518,DO NOT ENTER
000001585335.jpg,675,767,365,461,DO NOT ENTER
000001635700.jpg,614,715,353,452,DO NOT ENTER
000017055008.jpg,660,764,329,433,DO NOT ENTER
000026475799.jpg,770,860,380,470,DO NOT ENTER
000027120465.jpg,699,792,357,449,DO NOT ENTER
000002355572.jpg,549,722,262,433,DO NOT ENTER
000002935653.jpg,524,628,359,468,DO NOT ENTER
000003495439.jpg,521,634,344,455,DO NOT ENTER
000003935708.jpg,601,696,387,485,DO NOT ENTER
000017755078.jpg,240,305,397,461,DO NOT ENTER
000017885240.jpg,605,708,354,457,DO NOT ENTER
000004565516.jpg,606,707,338,440,DO NOT ENTER
000018715190.jpg,612,715,419,521,DO NOT ENTER
000025325594.jpg,1104,1205,336,441,DO NOT ENTER
000005080560.jpg,686,825,343,493,DO NOT ENTER
000027795417.jpg,468,575,230,340,DO NOT ENTER
000001910449.jpg,642,749,354,471,DO NOT ENTER
000019140331.jpg,561,675,306,418,DO NOT ENTER
000019145111.jpg,17,43,467,493,DO NOT ENTER
000002120490.jpg,657,770,352,462,DO NOT ENTER
000002430257.jpg,654,726,410,511,DO NOT ENTER
000005740500.jpg,423,596,283,463,DO NOT ENTER
000005850271.jpg,614,711,358,458,DO NOT ENTER
000007140281.jpg,784,884,343,448,DO NOT ENTER
000006230496.jpg,599,709,323,439,DO NOT ENTER
000006895104.jpg,511,629,218,344,DO NOT ENTER
000007590022.jpg,668,762,345,447,DO NOT ENTER
000008235761.jpg,690,794,331,436,DO NOT ENTER
000009105526.jpg,554,684,324,456,DO NOT ENTER
000010385446.jpg,731,839,337,448,DO NOT ENTER
000001310085.jpg,569,764,208,412,DO NOT ENTER
000002810013.jpg,518,630,355,478,DO NOT ENTER
000028390119.jpg,644,741,319,418,DO NOT ENTER
000011180721.jpg,849,960,317,433,DO NOT ENTER
000029090576.jpg,703,812,348,455,DO NOT ENTER
000020770001.jpg,36,71,509,543,DO NOT ENTER
000011975603.jpg,773,885,355,466,DO NOT ENTER
000003215270.jpg,632,742,337,455,DO NOT ENTER
000003870300.jpg,739,845,259,384,DO NOT ENTER
000029625189.jpg,637,737,339,440,DO NOT ENTER
000002430722.jpg,599,705,334,447,DO NOT ENTER
000004220431.jpg,700,799,377,480,DO NOT ENTER
000006445260.jpg,602,719,341,465,DO NOT ENTER
000006155286.jpg,780,875,368,472,DO NOT ENTER
000021425798.jpg,607,710,324,425,DO NOT ENTER
000021430597.jpg,1363,1435,428,509,DO NOT ENTER
000005720628.jpg,753,859,371,474,DO NOT ENTER
000012675487.jpg,650,773,379,501,DO NOT ENTER
000030365029.jpg,730,823,319,423,DO NOT ENTER
000002885368.jpg,433,531,331,450,DO NOT ENTER
000013175195.jpg,791,887,318,422,DO NOT ENTER
000005370511.jpg,764,862,397,494,DO NOT ENTER
000022085108.jpg,733,835,323,425,DO NOT ENTER
000003220623.jpg,607,715,329,445,DO NOT ENTER
000013520686.jpg,739,842,327,428,DO NOT ENTER
000017465406.jpg,646,756,332,450,DO NOT ENTER
000003940742.jpg,554,658,334,456,DO NOT ENTER
000004465794.jpg,676,777,349,459,DO NOT ENTER
000004535679.jpg,424,557,306,441,DO NOT ENTER
000004730170.jpg,631,746,374,487,DO NOT ENTER
000018265462.jpg,723,836,326,440,DO NOT ENTER
000004705564.jpg,442,558,297,433,DO NOT ENTER
000005175614.jpg,638,761,279,408,DO NOT ENTER
000019855250.jpg,724,810,333,433,DO NOT ENTER
000022730149.jpg,1290,1395,306,420,DO NOT ENTER
000005885543.jpg,519,620,353,451,DO NOT ENTER
000023445726.jpg,606,715,349,458,DO NOT ENTER
000020585295.jpg,766,871,319,426,DO NOT ENTER
000014415495.jpg,571,699,304,443,DO NOT ENTER
000024200251.jpg,622,726,332,440,DO NOT ENTER
000021480125.jpg,567,668,295,433,DO NOT ENTER
000001085056.jpg,13,43,451,478,DO NOT ENTER
000024740376.jpg,514,634,351,467,DO NOT ENTER
000006525180.jpg,424,534,349,463,DO NOT ENTER
000022285750.jpg,689,786,289,388,DO NOT ENTER
000007320270.jpg,467,557,386,490,DO NOT ENTER
000007420484.jpg,709,792,364,458,DO NOT ENTER
000008050347.jpg,461,551,380,482,DO NOT ENTER
000025810771.jpg,636,745,343,451,DO NOT ENTER
000008835693.jpg,568,652,381,477,DO NOT ENTER
000009635099.jpg,665,757,340,434,DO NOT ENTER
000026180227.jpg,756,858,349,451,DO NOT ENTER
000002815001.jpg,1677,1700,536,668,DO NOT ENTER
000010250103.jpg,607,713,308,418,DO NOT ENTER
000002845232.jpg,988,1018,417,543,DO NOT ENTER
000011045246.jpg,703,804,305,407,DO NOT ENTER
000011795694.jpg,603,717,277,396,DO NOT ENTER
000002895069.jpg,729,872,236,374,DO NOT ENTER
000021555293.jpg,535,649,322,443,DO NOT ENTER
000022715703.jpg,633,739,334,442,DO NOT ENTER
000023045748.jpg,615,718,307,419,DO NOT ENTER
000023950453.jpg,664,765,312,425,DO NOT ENTER
000024730664.jpg,582,686,330,445,DO NOT ENTER
000025420750.jpg,669,760,342,437,DO NOT ENTER
000025600229.jpg,537,631,351,452,DO NOT ENTER
000026140195.jpg,572,663,367,465,DO NOT ENTER
000026845204.jpg,601,693,369,467,DO NOT ENTER
000027545233.jpg,511,625,344,462,DO NOT ENTER
000028855672.jpg,597,689,294,393,DO NOT ENTER
000029320674.jpg,576,715,253,402,DO NOT ENTER
000012615092.jpg,753,846,311,411,DO NOT ENTER
000012715134.jpg,674,776,286,397,DO NOT ENTER
000013410787.jpg,492,597,352,458,DO NOT ENTER
000013480473.jpg,566,669,324,427,DO NOT ENTER
000022870739.jpg,568,658,383,478,DO NOT ENTER
000026980345.jpg,681,781,324,429,DO NOT ENTER
000014020728.jpg,665,745,337,430,DO NOT ENTER
000014705811.jpg,498,586,340,440,DO NOT ENTER
000015070063.jpg,569,662,316,412,DO NOT ENTER
000006550443.jpg,566,683,337,455,DO NOT ENTER
000015315297.jpg,441,545,324,431,DO NOT ENTER
000015865172.jpg,510,601,364,460,DO NOT ENTER
000027410568.jpg,632,730,319,428,DO NOT ENTER
000004265240.jpg,627,739,271,390,DO NOT ENTER
000016635714.jpg,417,519,354,463,DO NOT ENTER
000017505719.jpg,614,699,340,439,DO NOT ENTER
000018350653.jpg,688,776,384,480,DO NOT ENTER
000019160786.jpg,665,781,280,399,DO NOT ENTER
000019830731.jpg,507,670,234,407,DO NOT ENTER
000027850646.jpg,590,706,321,435,DO NOT ENTER
000008490663.jpg,577,693,336,450,DO NOT ENTER
000023470305.jpg,515,588,381,460,DO NOT ENTER
000028365767.jpg,455,590,308,452,DO NOT ENTER
000028370562.jpg,1276,1377,407,521,DO NOT ENTER
